Brand,Processor_Brand,Processor_Full,Price,Discount,Original_price,RAM_GB,OS,Platform,Storage_GB,Storage_unit,Display_cm,Display_inch,Warranty,Availability,Processor_Gen_Num,Clean_Description
Dell,Intel,Intel Core i5 Processor (12th Gen),81300,20,102000.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Hardware Service
Hp,AMD,AMD Ryzen 5 Hexa Core Processor,81299,7,87990.0,8.0,Windows 11,Windows,512.0,GB SSD,40.89,16.1,1.0,In Stock,9.0,"AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 inch) Display; ""Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts ""; 1 Year Onsite Warranty"
Hp,Intel,Intel Core i5 Processor (13th Gen),81091,14,94729.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty
Microsoft,Intel,Intel Core i5 Processor (12th Gen),80999,0,80999.0,8.0,Windows 11,Windows,256.0,GB SSD,31.5,12.4,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 8 GB LPDDR5 RAM; Windows 11 Operating System; 256 GB SSD; 31.5 cm (12.4 Inch) Touchscreen Display; 1 Year Onsite Warranty
Acer,Snapdragon,Snapdragon X Plus Processor,80991,25,108799.0,16.0,Windows 11,Windows,512.0,GB SSD,36.83,14.5,1.0,In Stock,12.0,Snapdragon X Plus Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 36.83 cm (14.5 Inch) Display; 1 Year Carry-in Warranty
Dell,Intel,Intel Core i5 Processor (13th Gen),80990,20,101921.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1-year Domestic warranty
Lenovo,Intel,Intel Core i5 Processor (13th Gen),80990,29,114690.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
Asus,Intel,Intel Core i5 Processor (13th Gen),80990,30,116990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 YEAR INTERNATIONAL
Hp,AMD,AMD Ryzen AI 7 Octa Core Processor,80990,23,106308.0,16.0,Windows 11,Windows,512.0,GB SSD,33.78,13.3,1.0,In Stock,9.0,AMD Ryzen AI 7 Octa Core Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Display; 1 Year Onsite Service
Lenovo,Intel,Intel Core i7 Processor (13th Gen),80989,26,110290.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 32 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; Office Home 2024; 1 Year Onsite Warranty
Asus,Intel,Intel Core i5 Processor (12th Gen),80899,13,92999.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core i5 Processor (13th Gen),80390,17,98000.0,8.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 8 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; Win 11 + Office H&S 2021; 1 Year Onsite Premium Support
Samsung,Intel,Intel Core i5 Processor (12th Gen),79990,0,79990.0,8.0,Windows 11,Windows,256.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 8 GB LPDDR4X RAM; 64 bit Windows 11 Operating System; 256 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Apple,Apple,Apple M2 Processor,79990,27,109900.0,8.0,Mac OS,Mac,512.0,GB SSD,34.54,13.6,1.0,In Stock,2.0,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warranty"
Hp,Intel,Intel Core i7 Processor (12th Gen),79990,29,113925.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (13th Gen),79990,0,80000.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (12th Gen),79990,32,119238.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Touchscreen Display; 1 Year Onsite Warranty
Hp,AMD,AMD Ryzen 7 Octa Core Processor,79990,26,108472.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core i7 Processor (10th Gen),79990,28,112516.0,16.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,10.0,"Intel Core i7 Processor (10th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
Asus,Intel,Intel Core i5 Processor (11th Gen),79990,0,79990.0,8.0,Windows 10,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,11.0,"Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home and Student 2019, Splendid, My Asus, Tru2Life; 1 Year Onsite Warranty"
Hp,Intel,Intel Core Ultra 5 Processor,79990,29,114220.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,14.0,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Windows 11 & MS Office Home 2024 + 1 year M365 Basic; 1 Year Carry-in Warranty
Msi,Intel,Intel Core i7 Processor (13th Gen),79990,22,102990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 2 Year On-Site Warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),79990,19,99381.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; MS Office Home 2024 & MISC PC Game Pass DA 3M; 1 Year Onsite Warranty
Msi,Intel,Intel Core i5 Processor (12th Gen),79990,25,106990.0,8.0,Windows 11,Windows,512.0,GB SSD,33.78,13.3,2.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 8 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Display; 2 Year Carry-in warranty
Acer,Intel,Intel Core i7 Processor (13th Gen),79990,31,115999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Carry-in Warranty
Acer,Intel,Intel Core i5 Processor (13th Gen),79989,30,114999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Warranty
Hp,Intel,Intel Core i7 Processor (12th Gen),79970,18,97667.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,12.0,"Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart; 1 Year Onsite Warranty"
Dell,Intel,Intel Core i5 Processor (13th Gen),79890,22,103436.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Premium Support
Hp,Intel,Intel Core i5 Processor (12th Gen),79850,6,85800.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core i5 Processor (11th Gen),79800,6,84990.0,8.0,Windows 10,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,11.0,"Intel Core i5 Processor (11th Gen); 8 GB LPDDR4X RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; Microsoft Office Home and Student 2019, Splendid, Tru2Life, My Asus; 1 Year Onsite Warranty"
Asus,Intel,Intel Core i5 Processor (10th Gen),79770,0,79770.0,8.0,Windows 10,Windows,512.0,GB SSD,43.94,17.3,1.0,In Stock,10.0,Intel Core i5 Processor (10th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 43.94 cm (17.3 inch) Display; 1 Year Onsite Warranty
Dell,AMD,Processor: AMD R7-6800H (3.20 GHz Up to 4.70 Ghz 8 cores 16MB L3 Cache),79547,39,131143.0,16.0,Windows 11,Windows,512.0,GB SSD,37.85,14.9,1.0,In Stock,9.0,"Processor: AMD R7-6800H (3.20 GHz Up to 4.70 Ghz 8 cores 16MB L3 Cache); RAM & Storage: 16GB, 2x8GB, DDR5, 4800Mhz & 512GB SSD; Display & Graphics: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border & NVIDIA GEFORCE RTX 3050 (4GB GDDR6); Software & Keyboard: Win 11 + Office H&S 2021 & Backlit Keyboard Orange; Ports: (1) HDMI 2.1, (3) SuperSpeed USB 3.2 Gen 1 Type-A, (1) USB Type C Gen 3.2 Display Port Alt-Mode, Headphone/Mic, (1) RJ45; AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 37.85 cm (14.9 inch) Display; 1 Year Onsite Premium Support"
Lenovo,Intel,Intel Core i5 Processor (13th Gen),79490,26,107990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1 Year warranty
Hp,Intel,Intel Core i5 Processor (13th Gen),79199,22,101788.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Microsoft Office Home 2024; 1 Year Carry-in Warranty
Lenovo,AMD,AMD Ryzen 7 Octa Core Processor,78990,21,100190.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 12 Months
Dell,Intel,Intel Core i5 Processor (13th Gen),78990,25,106331.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Manufacturer Warranty
Dell,Intel,Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores,78990,7,85041.0,8.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores; RAM & Storage: 8GB DDR4 & 512GB SSD; Graphics & Keyboard: Integrated & Backlit Keyboard + Fingerprint Reader; Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen; Ports: 1 HDMI out 1.4, 1 USB 3.2 Gen 1 Type-A , 2 USB 3.2 Gen 2x2 Type-C with PowerDelivery and Video, 1 3.5mm Headphone/Microphone combination jack, SD Card Reader; Intel Core i5 Processor (12th Gen); 8 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; 1 Year Onsite Hardware Service"
Hp,AMD,AMD Ryzen 7 Octa Core Processor,78990,29,111490.0,16.0,Windows 11,Windows,512.0,GB SSD,40.89,16.1,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty
Unknown,Intel,Intel Core i7 Processor (13th Gen),78990,18,97420.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (14th Gen),78990,25,105442.0,24.0,Windows 11,Windows,512.0,GB SSD,40.89,16.1,1.0,In Stock,14.0,Intel Core i5 Processor (14th Gen); 24 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.89 cm (16.1 Inch) Display; MSO Home 2024 + 1yr M365 Basic & MISC PC Game Pass DA 3M; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (13th Gen),78990,33,117990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Acer,Intel,Intel Core i5 Processor (13th Gen),78943,15,92999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year International Travelers Warranty (ITW)
Hp,Intel,Intel Core i7 Processor (13th Gen),78899,11,88862.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Hp,AMD,AMD Ryzen 7 Octa Core Processor,78799,10,87990.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,9.0,"AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home & Student 2019, HP Documentation; 1 Year Onsite Warranty"
Dell,Intel,Intel Core 7 Processor,78668,18,96890.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,Intel Core 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core i5 Processor (10th Gen),78584,0,78584.0,8.0,Windows 10,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,10.0,"Intel Core i5 Processor (10th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD|256 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
Dell,Intel,Intel Core i5 Processor,78209,12,89000.0,8.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i5 Processor; 8 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),78000,17,95007.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Warranty
Apple,Apple,Apple M2 Processor,77990,29,109900.0,8.0,Mac OS,Mac,512.0,GB SSD,34.54,13.6,1.0,In Stock,2.0,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warranty"
Asus,AMD,AMD Ryzen 7 Quad Core Processor,77990,0,77990.0,8.0,Windows 10,Windows,512.0,GB SSD,43.94,17.3,1.0,In Stock,9.0,AMD Ryzen 7 Quad Core Processor; 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 43.94 cm (17.3 inch) Display; 1 Year Onsite Warranty
Hp,AMD,AMD Ryzen 7 Octa Core Processor,77990,25,104990.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; 1 Year Warranty
Asus,Intel,Intel Core i5 Processor (13th Gen),77989,21,98990.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core i5 Processor (13th Gen),77900,13,90000.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,"Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service"
Hp,Intel,Intel Core i5 Processor (12th Gen),77899,11,88000.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core i5 Processor (13th Gen),77890,23,102317.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; NA; 1 Year Onsite Premium Support
Lenovo,AMD,AMD Ryzen 7 Octa Core Processor,77890,35,121690.0,16.0,Windows 11,Windows,1024.0,TB,33.78,13.3,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB LPDDR4X RAM; Windows 11 Operating System; 1 TB SSD; 33.78 cm (13.3 inch) Touchscreen Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
Lenovo,Intel,Intel Core i5 Processor (12th Gen),77490,18,95000.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Manufacturer Warranty
Msi,Intel,Intel Core i7 Processor (12th Gen),77390,21,98990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Onsite Warranty
Lenovo,Intel,Intel Core i7 Processor (13th Gen),77190,22,99790.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; Office Home 2024; 1 Year Onsite Warranty
Dell,AMD,AMD Ryzen 7 Octa Core Processor,76990,18,94987.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Hardware Service
Lenovo,Intel,Intel Core i5 Processor (11th Gen),76990,21,97890.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i5 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection
Hp,Intel,Intel Core i5 Processor (13th Gen),76990,16,92700.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core i5 Processor (9th Gen),76990,0,76990.0,8.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,"Intel Core i5 Processor (9th Gen); 8 GB DDR4 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019, Splendid (All Models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed); 1 Year Onsite Warranty"
Hp,Intel,Intel Core i7 Processor (12th Gen),76856,24,101278.0,8.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core 5 (Series 2) Processor,76814,24,101990.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,12.0,Intel Core 5 (Series 2) Processor; 32 GB DDR4 RAM; 64 bit Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1 year Onsite Service
Samsung,Intel,Intel Core Ultra 5 Processor,76689,23,99990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,14.0,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; MS Office Home and Student 2024; 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Dell,Intel,Intel Core i5 Processor (13th Gen),76599,19,94897.0,8.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 8 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Premium Support
Lenovo,AMD,AMD Ryzen 5 Quad Core Processor,76590,0,76590.0,12.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 5 Quad Core Processor; 12 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Hp,AMD,AMD Ryzen 5 Hexa Core Processor,76549,20,96579.0,8.0,Windows 11,Windows,512.0,GB SSD,40.89,16.1,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 inch) Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (12th Gen),76490,14,89000.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite warranty
